web-scraper-order,web-scraper-start-url,type_shoes,price,adresse,img-src
"1739391653-5216","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","12 500CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3565104_uploaded_image1_1644674219.jpg"
"1739391653-5217","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures orthopédiques","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3565050_uploaded_image1_1644671319.jpg"
"1739391653-5218","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures orthopédiques","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3565045_uploaded_image1_1644671240.jpg"
"1739391653-5219","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","12 500CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3564156_uploaded_image2_1644601983.jpeg"
"1739391653-5220","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3563623_uploaded_image1_1644581686.jpg"
"1739391653-5221","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Timberland","22 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3562831_uploaded_image1_1644524289.jpg"
"1739391653-5222","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets homme","20 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3562073_uploaded_image1_1644496738.jpg"
"1739391653-5223","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Boots homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3561142_uploaded_image1_1644430686.jpg"
"1739391653-5224","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Mocassins homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3561044_uploaded_image1_1644426537.jpg"
"1739391653-5225","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme en cuir","6 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3560410_uploaded_image1_1644404559.jpg"
"1739391653-5226","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Berluti Paris","40 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3560323_uploaded_image1_1644401764.jpg"
"1739391653-5227","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Timberland","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3560076_uploaded_image3_1644386084.jpeg"
"1739391653-5228","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Nike","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3560002_uploaded_image1_1644368568.jpg"
"1739391653-5229","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3559428_uploaded_image1_1644339695.jpg"
"1739391653-5230","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3559298_uploaded_image2_1644335240.jpeg"
"1739391653-5231","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets homme","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3558400_uploaded_image1_1644286085.jpg"
"1739391653-5232","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Orthopédiques","12 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3557709_uploaded_image1_1644238904.jpg"
"1739391653-5233","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","12 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3556925_uploaded_image1_1644164753.jpg"
"1739391653-5234","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets New Balance 327","18 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3556736_uploaded_image1_1644153418.jpg"
"1739391653-5235","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3556150_uploaded_image1_1644092428.jpg"
"1739391653-5236","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets homme","16 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3555819_uploaded_image1_1644075187.jpg"
"1739391653-5237","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Puma","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3515272_uploaded_image1_1641646417.jpg"
"1739391653-5238","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Adidas","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3515268_uploaded_image1_1641646271.jpg"
"1739391653-5239","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Adidas","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3515262_uploaded_image1_1641646143.jpg"
"1739391653-5240","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Nike","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3515205_uploaded_image1_1641644226.jpg"
"1739391653-5241","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Galaxy","7 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3555115_uploaded_image1_1644026676.jpg"
"1739391653-5242","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3555043_uploaded_image1_1644017723.jpg"
"1739391653-5243","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets Vans Old Skool","18 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3554938_uploaded_image1_1644011838.jpg"
"1739391653-5244","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Nike Air Force One - blanc","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3554921_uploaded_image1_1644011240.jpg"
"1739391653-5245","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Timberland","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3554283_uploaded_image1_1643987054.jpg"
"1739391653-5246","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3554278_uploaded_image2_1643986922.jpeg"
"1739391653-5247","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3554270_uploaded_image1_1643986742.jpg"
"1739391653-5248","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3554151_uploaded_image1_1643982508.jpg"
"1739391653-5249","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3554141_uploaded_image2_1643982361.jpeg"
"1739391653-5250","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","30 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3552581_uploaded_image1_1643898710.jpg"
"1739391653-5251","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Boots homme","25 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3552093_uploaded_image1_1643887822.jpg"
"1739391653-5252","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets Air Force One","15 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3551082_uploaded_image1_1643830021.jpg"
"1739391653-5253","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets Adidas Stan Smith","14 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3551079_uploaded_image2_1643829838.jpeg"
"1739391653-5254","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets homme","18 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3550354_uploaded_image1_1643805511.jpg"
"1739391653-5255","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets Air Max 2021","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3549874_uploaded_image1_1643794459.jpg"
"1739391653-5256","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Vans","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3549860_uploaded_image1_1643794094.jpg"
"1739391653-5257","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures All Star Converse","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3549840_uploaded_image1_1643793557.jpg"
"1739391653-5258","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures All Star Run Hike","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3549834_uploaded_image1_1643793276.jpg"
"1739391653-5259","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Mocassins homme","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3549715_uploaded_image1_1643788072.jpg"
"1739391653-5260","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets Jordan 1","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3549509_uploaded_image1_1643770365.jpg"
"1739391653-5261","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Vans","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3549506_uploaded_image1_1643769250.jpg"
"1739391653-5262","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Jordan","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3549392_uploaded_image1_1643758661.jpg"
"1739391653-5263","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3549285_uploaded_image1_1643755697.jpg"
"1739391653-5264","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme et femme","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3549180_uploaded_image1_1643751640.jpg"
"1739391653-5265","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures orthopédiques","13 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3548730_uploaded_image1_1643735189.jpg"
"1739391653-5266","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures en cuir","25 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3548440_uploaded_image1_1643727535.jpg"
"1739391653-5267","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Adidas","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3548179_uploaded_image1_1643722215.jpg"
"1739391653-5268","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets Adidas Yeezy","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3548166_uploaded_image1_1643721992.jpg"
"1739391653-5269","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3547813_uploaded_image1_1643715633.jpg"
"1739391653-5270","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Mocassins homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3547375_uploaded_image1_1643703746.jpg"
"1739391653-5271","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Vans Old School","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3547371_uploaded_image1_1643703672.jpg"
"1739391653-5272","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Boots homme","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3547369_uploaded_image1_1643703630.jpg"
"1739391653-5273","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets Nike Air Jordan 4","30 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3546852_uploaded_image1_1643668363.jpg"
"1739391653-5274","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets Nike Air Jordan 1","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3546841_uploaded_image1_1643667835.jpg"
"1739391653-5275","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets Nike Air Force 1","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3546837_uploaded_image1_1643667624.jpg"
"1739391653-5276","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","27 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3546738_uploaded_image1_1643662450.jpg"
"1739391653-5277","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures Weston","15 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3546111_uploaded_image1_1643631475.jpg"
"1739391653-5278","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures orthopédiques","13 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3545300_uploaded_image2_1643565053.jpeg"
"1739391653-5279","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513115_uploaded_image1_1641518848.jpg"
"1739391653-5280","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Mocassins 100% cuir","19 900CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513116_uploaded_image1_1641518973.jpg"
"1739391653-5281","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513110_uploaded_image1_1641518500.jpg"
"1739391653-5282","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513109_uploaded_image1_1641518414.jpg"
"1739391653-5283","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Mocassins 100% cuir","19 900CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513113_uploaded_image1_1641518691.jpg"
"1739391653-5284","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513111_uploaded_image1_1641518584.jpg"
"1739391653-5285","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513093_uploaded_image1_1641516988.jpg"
"1739391653-5286","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513095_uploaded_image1_1641517150.jpg"
"1739391653-5287","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513084_uploaded_image1_1641516339.jpg"
"1739391653-5288","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513090_uploaded_image1_1641516695.jpg"
"1739391653-5289","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513074_uploaded_image1_1641515665.jpg"
